c1.diseaseId	c1.name	c1.STY	c1.MESH	c1.OMIM	c1.type	c2.geneId	c2.symbol	c2.uniprotId	c2.description	c2.DPI	c2.DSI	c2.pantherName	c0.score	c0.EI	c0.Npmids	c0.Nsnps
C0856975	Autistic behavior	Mental or Behavioral Dysfunction	null	null	disease	1759	DNM1	Q05193	dynamin 1	0.393	0.596	cytoskeletal protein; enzyme modulator; hydrolase	0.2	NA	0	0
C0856975	Autistic behavior	Mental or Behavioral Dysfunction	null	null	disease	23394	ADNP	Q9H2P0	activity dependent neuroprotector homeobox	0.429	0.608	null	0.2	NA	0	0
C0856975	Autistic behavior	Mental or Behavioral Dysfunction	null	null	disease	23443	SLC35A3	Q9Y2D2	solute carrier family 35 member A3	0.214	0.688	transporter	0.2	NA	0	0
C0856975	Autistic behavior	Mental or Behavioral Dysfunction	null	null	disease	25970	SH2B1	Q9NRF2	SH2B adaptor protein 1	0.607	0.556	null	0.2	NA	0	0
C0856975	Autistic behavior	Mental or Behavioral Dysfunction	null	null	disease	1106	CHD2	O14647	chromodomain helicase DNA binding protein 2	0.321	0.581	nucleic acid binding	0.2	NA	0	0
C0856975	Autistic behavior	Mental or Behavioral Dysfunction	null	null	disease	2332	FMR1	Q06787	fragile X mental retardation 1	0.75	0.429	nucleic acid binding	0.0005494535684262	1.0	2	0
C0856975	Autistic behavior	Mental or Behavioral Dysfunction	null	null	disease	7531	YWHAE	P62258	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon	0.643	0.503	chaperone	0.0002747267842131	1.0	1	0
C0856975	Autistic behavior	Mental or Behavioral Dysfunction	null	null	disease	139411	PTCHD1	Q96NR3	patched domain containing 1	0.179	0.758	receptor	0.0002747267842131	1.0	1	0
C0856975	Autistic behavior	Mental or Behavioral Dysfunction	null	null	disease	6792	CDKL5	O76039	cyclin dependent kinase like 5	0.5	0.52	transferase; kinase	0.0002747267842131	1.0	1	0
C0856975	Autistic behavior	Mental or Behavioral Dysfunction	null	null	disease	22829	NLGN4Y	Q8NFZ3	neuroligin 4, Y-linked	0.143	0.79	hydrolase	0.0002747267842131	1.0	1	0
C0856975	Autistic behavior	Mental or Behavioral Dysfunction	null	null	disease	3064	HTT	P42858	huntingtin	0.607	0.513	null	0.0002747267842131	1.0	1	0
C0856975	Autistic behavior	Mental or Behavioral Dysfunction	null	null	disease	6192	RPS4Y1	P22090	ribosomal protein S4, Y-linked 1	0.25	0.819	nucleic acid binding	0.0002747267842131	1.0	1	0
C0856975	Autistic behavior	Mental or Behavioral Dysfunction	null	null	disease	57532	NUFIP2	Q7Z417	NUFIP2, FMR1 interacting protein 2	0.286	0.664	null	0.0002747267842131	1.0	1	0
C0856975	Autistic behavior	Mental or Behavioral Dysfunction	null	null	disease	57502	NLGN4X	Q8N0W4	neuroligin 4, X-linked	0.321	0.714	hydrolase	0.0002747267842131	1.0	1	0
C0856975	Autistic behavior	Mental or Behavioral Dysfunction	null	null	disease	5728	PTEN	P60484	phosphatase and tensin homolog	0.857	0.324	phosphatase; hydrolase	0.0002747267842131	1.0	1	0
C0856975	Autistic behavior	Mental or Behavioral Dysfunction	null	null	disease	26047	CNTNAP2	Q9UHC6	contactin associated protein-like 2	0.643	0.57	cell adhesion molecule; transfer/carrier protein; transporter; protease; enzyme modulator; oxidoreductase; hydrolase; signaling molecule; extracellular matrix protein; receptor	0.0002747267842131	1.0	1	0
C0856975	Autistic behavior	Mental or Behavioral Dysfunction	null	null	disease	4128	MAOA	P21397	monoamine oxidase A	0.607	0.464	transferase; oxidoreductase; nucleic acid binding	0.0002747267842131	1.0	1	0
C0856975	Autistic behavior	Mental or Behavioral Dysfunction	null	null	disease	3356	HTR2A	P28223	5-hydroxytryptamine receptor 2A	0.75	0.454	receptor	0.0002747267842131	1.0	1	0
C0856975	Autistic behavior	Mental or Behavioral Dysfunction	null	null	disease	9378	NRXN1	P58400;Q9ULB1	neurexin 1	0.536	0.596	cell adhesion molecule; transfer/carrier protein; transporter; protease; enzyme modulator; oxidoreductase; hydrolase; signaling molecule; extracellular matrix protein; receptor	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	1806	DPYD	Q12882	dihydropyrimidine dehydrogenase	0.75	0.469	oxidoreductase	0.401098907136852	1.0	4	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	2562	GABRB3	P28472	gamma-aminobutyric acid type A receptor beta3 subunit	0.429	0.565	transporter; receptor	0.400824180352639	1.0	4	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	6323	SCN1A	P35498	sodium voltage-gated channel alpha subunit 1	0.5	0.495	transporter	0.400274726784213	1.0	2	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	4208	MEF2C	Q06413	myocyte enhancer factor 2C	0.5	0.537	null	0.4	NA	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	85358	SHANK3	Q9BYB0	SH3 and multiple ankyrin repeat domains 3	0.25	0.614	null	0.208516530310606	0.968	31	2
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	4204	MECP2	P51608	methyl-CpG binding protein 2	0.857	0.413	transferase; nucleic acid binding	0.206593442821114	1.0	24	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	9378	NRXN1	P58400;Q9ULB1	neurexin 1	0.536	0.596	cell adhesion molecule; transfer/carrier protein; transporter; protease; enzyme modulator; oxidoreductase; hydrolase; signaling molecule; extracellular matrix protein; receptor	0.206318716036901	1.0	23	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	26047	CNTNAP2	Q9UHC6	contactin associated protein-like 2	0.643	0.57	cell adhesion molecule; transfer/carrier protein; transporter; protease; enzyme modulator; oxidoreductase; hydrolase; signaling molecule; extracellular matrix protein; receptor	0.206043989252688	1.0	24	2
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	57502	NLGN4X	Q8N0W4	neuroligin 4, X-linked	0.321	0.714	hydrolase	0.204120901763196	0.867	15	1
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	2020	EN2	P19622	engrailed homeobox 2	0.286	0.709	transcription factor; nucleic acid binding	0.20350593566014	1.0	5	4
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	5021	OXTR	P30559	oxytocin receptor	0.536	0.556	receptor	0.203296721410557	1.0	13	7
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	57680	CHD8	Q9HCK8	chromodomain helicase DNA binding protein 8	0.357	0.709	nucleic acid binding	0.203021994626344	1.0	11	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	139411	PTCHD1	Q96NR3	patched domain containing 1	0.179	0.758	receptor	0.201923087489492	1.0	7	1
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	627	BDNF	P23560	brain derived neurotrophic factor	0.821	0.369	signaling molecule	0.201648360705279	1.0	7	2
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	11141	IL1RAPL1	Q9NZN1	interleukin 1 receptor accessory protein like 1	0.393	0.602	receptor	0.201373633921065	0.8	6	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	5649	RELN	P78509	reelin	0.679	0.546	null	0.201373633921065	0.8	6	2
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	1804	DPP6	P42658	dipeptidyl peptidase like 6	0.571	0.631	protease; enzyme modulator; hydrolase	0.201373633921065	1.0	5	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	6853	SYN1	P17600	synapsin I	0.393	0.61	cytoskeletal protein; membrane traffic protein	0.201098907136852	1.0	4	1
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	3690	ITGB3	P05106	integrin subunit beta 3	0.821	0.448	cell adhesion molecule; extracellular matrix protein; receptor	0.201098907136852	1.0	4	1
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	552	AVPR1A	P37288	arginine vasopressin receptor 1A	0.464	0.648	receptor	0.201098907136852	1.0	4	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	2904	GRIN2B	Q13224	glutamate ionotropic receptor NMDA type subunit 2B	0.464	0.539	transporter; receptor	0.201098907136852	1.0	5	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	29123	ANKRD11	Q6UB99	ankyrin repeat domain 11	0.429	0.551	null	0.200824180352639	1.0	3	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	8831	SYNGAP1	Q96PV0	synaptic Ras GTPase activating protein 1	0.286	0.636	enzyme modulator	0.200824180352639	0.667	3	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	10743	RAI1	Q7Z5J4	retinoic acid induced 1	0.679	0.47	transcription factor	0.200824180352639	1.0	3	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	9379	NRXN2	P58401;Q9P2S2	neurexin 2	0.107	0.838	cell adhesion molecule; transfer/carrier protein; transporter; protease; enzyme modulator; oxidoreductase; hydrolase; signaling molecule; extracellular matrix protein; receptor	0.200824180352639	1.0	3	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	1742	DLG4	P78352	discs large MAGUK scaffold protein 4	0.536	0.623	transmembrane receptor regulatory/adaptor protein	0.200549453568426	1.0	2	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	4543	MTNR1A	P48039	melatonin receptor 1A	0.643	0.645	receptor	0.200549453568426	0.5	2	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	23394	ADNP	Q9H2P0	activity dependent neuroprotector homeobox	0.429	0.608	null	0.200549453568426	1.0	2	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	9248	GPR50	Q13585	G protein-coupled receptor 50	0.179	0.768	receptor	0.200549453568426	1.0	2	1
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	27086	FOXP1	Q9H334	forkhead box P1	0.607	0.499	transcription factor; nucleic acid binding	0.200549453568426	1.0	3	1
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	1106	CHD2	O14647	chromodomain helicase DNA binding protein 2	0.321	0.581	nucleic acid binding	0.200549453568426	1.0	2	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	6535	SLC6A8	P48029	solute carrier family 6 member 8	0.679	0.505	transporter	0.200274726784213	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	3720	JARID2	Q92833	jumonji and AT-rich interaction domain containing 2	0.357	0.698	transcription factor	0.200274726784213	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	57628	DPP10	Q8N608	dipeptidyl peptidase like 10	0.393	0.684	protease; enzyme modulator; hydrolase	0.200274726784213	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	95681	CEP41	Q9BYV8	centrosomal protein 41	0.107	0.819	null	0.200274726784213	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	3077	HFE	Q30201	hemochromatosis	0.857	0.405	defense/immunity protein; receptor	0.200274726784213	1.0	2	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	2969	GTF2I	P78347	general transcription factor IIi	0.714	0.485	transcription factor	0.200274726784213	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	80312	TET1	Q8NFU7	tet methylcytosine dioxygenase 1	0.393	0.604	null	0.200274726784213	1.0	2	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	1745	DLX1	P56177	distal-less homeobox 1	0.286	0.741	transcription factor; nucleic acid binding	0.200274726784213	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	23443	SLC35A3	Q9Y2D2	solute carrier family 35 member A3	0.214	0.688	transporter	0.200274726784213	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	4544	MTNR1B	P49286	melatonin receptor 1B	0.607	0.616	receptor	0.200274726784213	0.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	79742	CXorf36	Q9H7Y0	chromosome X open reading frame 36	0.179	0.86	null	0.200274726784213	1.0	2	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	5101	PCDH9	Q9HC56	protocadherin 9	0.179	0.804	null	0.200274726784213	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	6262	RYR2	Q92736	ryanodine receptor 2	0.571	0.541	transporter; receptor	0.200274726784213	1.0	2	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	205428	C3orf58	Q8NDZ4	chromosome 3 open reading frame 58	0.286	0.75	null	0.200274726784213	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	347731	LRRTM3	Q86VH5	leucine rich repeat transmembrane neuronal 3	0.107	0.86	signaling molecule; extracellular matrix protein; receptor	0.2	NA	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	6433	SFSWAP	Q12872	splicing factor SWAP homolog	0.179	0.838	nucleic acid binding	0.2	NA	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	1759	DNM1	Q05193	dynamin 1	0.393	0.596	cytoskeletal protein; enzyme modulator; hydrolase	0.2	NA	0	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	57616	TSHZ3	Q63HK5	teashirt zinc finger homeobox 3	0.143	0.779	transcription factor	0.2	NA	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	7466	WFS1	O76024	wolframin ER transmembrane glycoprotein	0.643	0.506	null	0.2	NA	0	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	6660	SOX5	P35711	SRY-box 5	0.679	0.581	transcription factor; nucleic acid binding	0.2	NA	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	1788	DNMT3A	Q9Y6K1	DNA methyltransferase 3 alpha	0.714	0.501	null	0.2	NA	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	6662	SOX9	P48436	SRY-box 9	0.821	0.42	transcription factor; nucleic acid binding	0.2	NA	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	1789	DNMT3B	Q9UBC3	DNA methyltransferase 3 beta	0.786	0.46	null	0.2	NA	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	200424	TET3	O43151	tet methylcytosine dioxygenase 3	0.393	0.688	null	0.2	NA	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	25970	SH2B1	Q9NRF2	SH2B adaptor protein 1	0.607	0.556	null	0.2	NA	0	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	23462	HEY1	Q9Y5J3	hes related family bHLH transcription factor with YRPW motif 1	0.536	0.623	null	0.2	NA	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	619554	MIR486-1	null	microRNA 486-1	0.607	0.6	null	0.2	NA	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	25942	SIN3A	Q96ST3	SIN3 transcription regulator family member A	0.714	0.48	transcription factor; nucleic acid binding; hydrolase	0.2	NA	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	6567	SLC16A2	P36021	solute carrier family 16 member 2	0.464	0.533	transporter	0.2	NA	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	6907	TBL1X	O60907	transducin beta like 1X-linked	0.357	0.709	null	0.2	NA	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	1735	DIO3	P55073	iodothyronine deiodinase 3	0.5	0.676	null	0.2	NA	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	8905	AP1S2	P56377	adaptor related protein complex 1 sigma 2 subunit	0.464	0.598	membrane traffic protein	0.2	NA	0	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	10319	LAMC3	Q9Y6N6	laminin subunit gamma 3	0.214	0.758	extracellular matrix protein; receptor	0.2	NA	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	4923	NTSR1	P30989	neurotensin receptor 1	0.536	0.564	receptor	0.2	NA	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	1153	CIRBP	Q14011	cold inducible RNA binding protein	0.429	0.654	null	0.2	NA	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	51259	TMEM216	Q9P0N5	transmembrane protein 216	0.429	0.504	null	0.2	NA	0	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	5602	MAPK10	P53779	mitogen-activated protein kinase 10	0.464	0.621	transferase; kinase	0.2	NA	0	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	51524	TMEM138	Q9NPI0	transmembrane protein 138	0.321	0.639	null	0.2	NA	0	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	151531	UPP2	O95045	uridine phosphorylase 2	0.107	0.819	transferase	0.2	NA	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	54674	LRRN3	Q9H3W5	leucine rich repeat neuronal 3	0.107	0.86	extracellular matrix protein; receptor	0.2	NA	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	10716	TBR1	Q16650	T-box, brain 1	0.357	0.616	transcription factor; nucleic acid binding	0.2	NA	0	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	1734	DIO2	Q92813	iodothyronine deiodinase 2	0.536	0.614	null	0.2	NA	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	1718	DHCR24	Q15392	24-dehydrocholesterol reductase	0.679	0.569	oxidoreductase	0.2	NA	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	54221	SNTG2	Q9NY99	syntrophin gamma 2	0.036	0.93	null	0.2	NA	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	23090	ZNF423	Q2M1K9	zinc finger protein 423	0.607	0.586	transcription factor	0.2	NA	0	0
